Total_Price,Unit_Price,Quantity,Product,Discount,Cluster,Category
3.78,1.26,3,Evian,0.0,0,Water
6.12,2.04,3,Erdinger Weißbier,0.0,0,Alcoholic Beverages
207.6,13.84,15,Bacardi,0.0,0,Alcoholic Beverages
13.35,0.89,15,San Pellegrino,0.0,0,Water
123.46,3.42,38,Rauch Multivitamin,0.05,0,Juices
50.39,1.04,51,Selters,0.05,0,Water
4.27,2.37,2,Tomato Juice,0.1,0,Juices
18.05,1.0,19,Evian,0.05,0,Water
5.85,0.65,9,Vittel,0.0,0,Water
19.92,1.66,12,Vio Wasser,0.0,0,Water
11.9,2.38,5,Rauch Multivitamin,0.0,0,Juices
24.45,2.86,9,Cranberry Juice,0.05,0,Juices
30.59,0.7,46,Volvic,0.05,0,Water
19.25,1.75,11,Hohes C Orange,0.0,0,Juices
98.77,1.18,93,Fanta,0.1,0,Soft Drinks
5.04,0.56,9,Sprite,0.0,0,Soft Drinks
38.02,0.69,58,Selters,0.05,0,Water
100.37,1.64,68,Granini Apple,0.1,0,Juices
13.02,0.93,14,Mountain Dew,0.0,0,Soft Drinks
157.9,3.19,55,Cranberry Juice,0.1,0,Juices
4.4,0.55,8,Volvic,0.0,0,Water
65.89,2.28,34,Club Mate,0.15,0,Soft Drinks
16.74,1.86,9,Hohes C Orange,0.0,0,Juices
1.83,0.61,3,Mezzo Mix,0.0,0,Soft Drinks
5.06,0.46,11,Selters,0.0,0,Water
324.72,4.51,80,Mango Juice,0.1,0,Juices
17.49,1.59,11,Granini Apple,0.0,0,Juices
8.4,1.05,8,Warsteiner,0.0,0,Alcoholic Beverages
899.68,112.46,8,Veuve Clicquot,0.0,2,Alcoholic Beverages
194.04,3.08,70,Fritz-Kola,0.1,0,Soft Drinks
11.63,0.36,34,Vittel,0.05,0,Water
12.57,4.19,3,Riesling,0.0,0,Alcoholic Beverages
10.34,0.64,17,Evian,0.05,0,Water
62.48,0.78,89,Volvic,0.1,0,Water
71.37,1.3,61,Granini Apple,0.1,0,Juices
3.15,1.05,3,Warsteiner,0.0,0,Alcoholic Beverages
3.78,1.26,3,Evian,0.0,0,Water
29.82,2.13,14,Club Mate,0.0,0,Soft Drinks
21.36,3.56,6,Cranberry Juice,0.0,0,Juices
29.36,3.67,8,Cranberry Juice,0.0,0,Juices
3.42,1.71,2,Vio Wasser,0.0,0,Water
9.72,1.08,9,Warsteiner,0.0,0,Alcoholic Beverages
72.76,1.72,47,Granini Apple,0.1,0,Juices
75.45,5.03,15,Chardonnay,0.0,0,Alcoholic Beverages
99.45,2.21,50,Tomato Juice,0.1,0,Juices
150.75,50.25,3,Jack Daniels,0.0,0,Alcoholic Beverages
319.77,3.96,85,Passion Fruit Juice,0.05,0,Juices
25.74,2.34,11,Rockstar,0.0,0,Soft Drinks
75.92,3.33,24,Cranberry Juice,0.05,0,Juices
233.96,3.88,67,Sauvignon Blanc,0.1,0,Alcoholic Beverages
42.78,14.26,3,Bacardi,0.0,0,Alcoholic Beverages
168.0,33.6,5,Tanqueray,0.0,0,Alcoholic Beverages
1.1,0.55,2,Sprite,0.0,0,Soft Drinks
5.6,1.12,5,Augustiner,0.0,0,Alcoholic Beverages
34.82,0.73,53,Pepsi,0.1,0,Soft Drinks
141.86,2.22,71,Red Bull,0.1,0,Soft Drinks
390.91,7.62,57,Rotkäppchen Sekt,0.1,0,Alcoholic Beverages
4.13,0.59,7,Vittel,0.0,0,Water
1460.87,29.13,59,Havana Club,0.15,2,Alcoholic Beverages
12.14,0.42,34,Selters,0.15,0,Water
38.89,0.89,46,Selters,0.05,0,Water
78.47,2.36,35,Mango Juice,0.05,0,Juices
5.04,0.63,8,Mezzo Mix,0.0,0,Soft Drinks
1422.48,23.59,67,Bacardi,0.1,2,Alcoholic Beverages
185.38,14.26,13,Bacardi,0.0,0,Alcoholic Beverages
37.44,3.12,12,Mango Juice,0.0,0,Juices
21.2,2.12,10,Fritz-Kola,0.0,0,Soft Drinks
15.39,1.71,9,Vio Wasser,0.0,0,Water
215.12,3.33,68,Passion Fruit Juice,0.05,0,Juices
21.84,3.12,7,Mango Juice,0.0,0,Juices
97.71,1.21,95,Vittel,0.15,0,Water
3.92,0.56,7,Vittel,0.0,0,Water
82.93,1.94,45,Monster,0.05,0,Soft Drinks
35.87,2.36,16,Cranberry Juice,0.05,0,Juices
105.78,1.61,73,Vio Wasser,0.1,0,Water
76.99,1.82,47,Tomato Juice,0.1,0,Juices
4.11,1.37,3,Beck's,0.0,0,Alcoholic Beverages
27.54,0.68,45,Selters,0.1,0,Water
18.33,1.41,13,Beck's,0.0,0,Alcoholic Beverages
7.2,1.2,6,Schwip Schwap,0.0,0,Soft Drinks
10.9,2.18,5,Erdinger Weißbier,0.0,0,Alcoholic Beverages
5.16,0.86,6,San Pellegrino,0.0,0,Water
3.42,1.71,2,Vio Wasser,0.0,0,Water
85.56,14.26,6,Bacardi,0.0,0,Alcoholic Beverages
76.68,1.2,71,Sprite,0.1,0,Soft Drinks
11.88,1.08,11,Warsteiner,0.0,0,Alcoholic Beverages
23.76,1.98,12,Erdinger Weißbier,0.0,0,Alcoholic Beverages
14.4,0.96,15,Kölsch,0.0,0,Alcoholic Beverages
189.86,26.37,8,Jack Daniels,0.1,0,Alcoholic Beverages
10.8,1.8,6,Hohes C Orange,0.0,0,Juices
47.69,2.51,20,Rauch Multivitamin,0.05,0,Juices
64.25,1.21,59,Krombacher,0.1,0,Alcoholic Beverages
19.89,2.21,9,Rockstar,0.0,0,Soft Drinks
25.02,2.78,10,Passion Fruit Juice,0.1,0,Juices
94.48,2.47,45,Rauch Multivitamin,0.15,0,Juices
7.28,0.91,8,San Pellegrino,0.0,0,Water
104.06,2.82,41,Mango Juice,0.1,0,Juices
111.87,1.84,64,Red Bull,0.05,0,Soft Drinks
10.12,0.71,15,Mezzo Mix,0.05,0,Soft Drinks
33.3,2.22,15,Red Bull,0.0,0,Soft Drinks
96.88,1.38,78,Granini Apple,0.1,0,Juices
18.45,1.23,15,Fanta,0.0,0,Soft Drinks
7.42,0.53,14,Sprite,0.0,0,Soft Drinks
2.04,1.02,2,Warsteiner,0.0,0,Alcoholic Beverages
22.88,1.72,14,Rauch Multivitamin,0.05,0,Juices
2.95,0.59,5,Vittel,0.0,0,Water
6.05,0.55,11,Volvic,0.0,0,Water
123.26,2.14,64,Volvic Touch,0.1,0,Water
41.58,0.6,77,Vio Wasser,0.1,0,Water
0.93,0.93,1,Kölsch,0.0,0,Alcoholic Beverages
28.56,2.38,12,Rauch Multivitamin,0.0,0,Juices
72.11,1.01,84,Vittel,0.15,0,Water
443.64,7.79,67,Rotkäppchen Sekt,0.15,0,Alcoholic Beverages
117.65,1.72,76,Jever,0.1,0,Alcoholic Beverages
33.52,4.19,8,Riesling,0.0,0,Alcoholic Beverages
24.04,1.1,23,Warsteiner,0.05,0,Alcoholic Beverages
2350.75,35.78,73,Jack Daniels,0.1,1,Alcoholic Beverages
7.02,2.34,3,Rockstar,0.0,0,Soft Drinks
36.1,0.95,40,Vio Wasser,0.05,0,Water
7.7,0.55,14,Volvic,0.0,0,Water
517.5,25.94,21,Bacardi,0.05,2,Alcoholic Beverages
14.28,2.04,7,Erdinger Weißbier,0.0,0,Alcoholic Beverages
14.28,0.69,23,Sprite,0.1,0,Soft Drinks
65.39,5.03,13,Chardonnay,0.0,0,Alcoholic Beverages
130.79,1.73,84,Pepsi,0.1,0,Soft Drinks
26.7,13.35,2,Havana Club,0.0,0,Alcoholic Beverages
10.71,1.19,9,Fanta,0.0,0,Soft Drinks
22.1,2.21,10,Rockstar,0.0,0,Soft Drinks
20.04,4.22,5,Riesling,0.05,0,Alcoholic Beverages
103.68,12.96,8,Havana Club,0.0,0,Alcoholic Beverages
3.72,1.24,3,Schwip Schwap,0.0,0,Soft Drinks
167.08,2.73,68,Tomato Juice,0.1,0,Juices
856.27,10.69,89,Merlot,0.1,2,Alcoholic Beverages
470.56,58.82,8,Moët & Chandon,0.0,0,Alcoholic Beverages
21.9,1.46,15,Volvic Touch,0.0,0,Water
14.88,1.86,8,Hohes C Orange,0.0,0,Juices
124.35,8.29,15,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
47.71,3.67,13,Cranberry Juice,0.0,0,Juices
18.98,1.46,13,Volvic Touch,0.0,0,Water
685.32,57.11,12,Moët & Chandon,0.0,2,Alcoholic Beverages
31.2,3.12,10,Mango Juice,0.0,0,Juices
104.72,1.6,77,Granini Apple,0.15,0,Juices
5.07,1.69,3,Granini Apple,0.0,0,Juices
195.42,2.42,95,Hohes C Orange,0.15,0,Juices
9.59,1.37,7,Beck's,0.0,0,Alcoholic Beverages
4.23,0.47,9,Selters,0.0,0,Water
74.61,8.29,9,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
132.45,8.83,15,Sauvignon Blanc,0.0,0,Alcoholic Beverages
32.3,3.23,10,Tomato Juice,0.0,0,Juices
167.5,2.32,76,Club Mate,0.05,0,Soft Drinks
31.14,3.46,9,Cranberry Juice,0.0,0,Juices
138.38,12.58,11,Havana Club,0.0,0,Alcoholic Beverages
25.22,1.94,13,Jever,0.0,0,Alcoholic Beverages
101.38,1.28,88,Fanta,0.1,0,Soft Drinks
321.05,3.64,98,Passion Fruit Juice,0.1,0,Juices
27.36,1.9,16,Augustiner,0.1,0,Alcoholic Beverages
6.93,2.31,3,Rauch Multivitamin,0.0,0,Juices
14.22,4.74,3,Chardonnay,0.0,0,Alcoholic Beverages
206.68,2.59,84,Monster,0.05,0,Soft Drinks
40.05,13.35,3,Havana Club,0.0,0,Alcoholic Beverages
23.1,1.51,18,Apollinaris,0.15,0,Water
4.76,2.38,2,Rauch Multivitamin,0.0,0,Juices
41.99,3.23,13,Tomato Juice,0.0,0,Juices
17.91,1.99,9,Fritz-Kola,0.0,0,Soft Drinks
1.37,1.37,1,Beck's,0.0,0,Alcoholic Beverages
21.46,2.51,9,Red Bull,0.05,0,Soft Drinks
7.41,0.57,13,Volvic,0.0,0,Water
15.9,1.59,10,Granini Apple,0.0,0,Juices
106.95,35.65,3,Tanqueray,0.0,0,Alcoholic Beverages
55.49,2.72,24,Tomato Juice,0.15,0,Juices
207.66,34.61,6,Tanqueray,0.0,0,Alcoholic Beverages
22.4,4.48,5,Merlot,0.0,0,Alcoholic Beverages
17.82,1.98,9,Erdinger Weißbier,0.0,0,Alcoholic Beverages
66.1,1.44,51,Hohes C Orange,0.1,0,Juices
16.6,1.66,10,Vio Wasser,0.0,0,Water
7.02,2.34,3,Rockstar,0.0,0,Soft Drinks
5.22,0.58,9,Volvic,0.0,0,Water
8.64,0.96,9,Mountain Dew,0.0,0,Soft Drinks
71.82,1.4,57,Volvic Touch,0.1,0,Water
14.04,2.34,6,Rockstar,0.0,0,Soft Drinks
18.18,0.69,31,Vio Wasser,0.15,0,Water
46.28,3.56,13,Cranberry Juice,0.0,0,Juices
29.07,1.8,19,Club Mate,0.15,0,Soft Drinks
90.9,9.09,10,Sauvignon Blanc,0.0,0,Alcoholic Beverages
52.73,1.89,31,Granini Apple,0.1,0,Juices
8.36,2.2,4,Fritz-Kola,0.05,0,Soft Drinks
3.21,3.21,1,Mango Juice,0.0,0,Juices
5.52,0.46,12,Selters,0.0,0,Water
78.25,1.26,69,Mountain Dew,0.1,0,Soft Drinks
24.86,2.26,11,Club Mate,0.0,0,Soft Drinks
55.94,0.92,64,Vio Wasser,0.05,0,Water
4.41,0.63,7,Mezzo Mix,0.0,0,Soft Drinks
10.2,2.04,5,Erdinger Weißbier,0.0,0,Alcoholic Beverages
6.42,3.21,2,Monster,0.0,0,Soft Drinks
16.24,1.16,14,Augustiner,0.0,0,Alcoholic Beverages
22.75,1.75,13,Hohes C Orange,0.0,0,Juices
82.35,1.22,75,Apollinaris,0.1,0,Water
8.79,2.93,3,Passion Fruit Juice,0.0,0,Juices
0.59,0.59,1,Mezzo Mix,0.0,0,Soft Drinks
28.08,3.12,9,Mango Juice,0.0,0,Juices
5.32,1.33,4,Beck's,0.0,0,Alcoholic Beverages
8.06,0.62,13,Vittel,0.0,0,Water
12.76,1.16,11,Fanta,0.0,0,Soft Drinks
11.7,2.34,5,Rockstar,0.0,0,Soft Drinks
30.87,1.71,19,Club Mate,0.05,0,Soft Drinks
8.26,0.59,14,Mezzo Mix,0.0,0,Soft Drinks
8.79,2.93,3,Passion Fruit Juice,0.0,0,Juices
49.08,1.26,41,Mountain Dew,0.05,0,Soft Drinks
2.45,2.45,1,Rauch Multivitamin,0.0,0,Juices
427.8,35.65,12,Tanqueray,0.0,0,Alcoholic Beverages
7.2,1.8,4,Hohes C Orange,0.0,0,Juices
286.34,3.28,97,Monster,0.1,0,Soft Drinks
36.48,1.93,21,Club Mate,0.1,0,Soft Drinks
14.54,1.01,16,Gerolsteiner,0.1,0,Water
5.13,1.71,3,Vio Wasser,0.0,0,Water
1.99,1.99,1,Fritz-Kola,0.0,0,Soft Drinks
12.84,3.21,4,Mango Juice,0.0,0,Juices
23.1,1.54,15,Krombacher,0.0,0,Alcoholic Beverages
30.87,3.43,9,Tomato Juice,0.0,0,Juices
2.28,2.28,1,Red Bull,0.0,0,Soft Drinks
87.52,2.49,37,Passion Fruit Juice,0.05,0,Juices
0.47,0.47,1,Selters,0.0,0,Water
14.24,3.56,4,Cranberry Juice,0.0,0,Juices
16.4,1.64,10,Granini Apple,0.0,0,Juices
3.43,3.43,1,Tomato Juice,0.0,0,Juices
43.72,1.18,39,Hohes C Orange,0.05,0,Juices
32.1,3.21,10,Monster,0.0,0,Soft Drinks
24.9,1.66,15,Vio Wasser,0.0,0,Water
34.16,8.54,4,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
165.53,2.09,88,Hohes C Orange,0.1,0,Juices
1.66,1.66,1,Vio Wasser,0.0,0,Water
8.7,0.58,15,Vittel,0.0,0,Water
7.04,0.64,11,Vittel,0.0,0,Water
21.9,2.19,10,Club Mate,0.0,0,Soft Drinks
5.22,0.58,9,Volvic,0.0,0,Water
2.66,1.33,2,Beck's,0.0,0,Alcoholic Beverages
35.45,3.11,12,Passion Fruit Juice,0.05,0,Juices
119.65,2.07,68,Vio Wasser,0.15,0,Water
61.1,1.34,48,Beck's,0.05,0,Alcoholic Beverages
8.45,1.69,5,Granini Apple,0.0,0,Juices
12.04,0.86,14,San Pellegrino,0.0,0,Water
1.18,0.59,2,Mezzo Mix,0.0,0,Soft Drinks
14.31,1.59,9,Krombacher,0.0,0,Alcoholic Beverages
94.04,2.43,43,Fritz-Kola,0.1,0,Soft Drinks
7.35,2.45,3,Rauch Multivitamin,0.0,0,Juices
3.5,1.75,2,Hohes C Orange,0.0,0,Juices
77.0,0.92,93,Vittel,0.1,0,Water
11.16,0.93,12,Kölsch,0.0,0,Alcoholic Beverages
2.21,2.33,1,Cranberry Juice,0.05,0,Juices
24.8,0.9,29,Krombacher,0.05,0,Alcoholic Beverages
169.07,2.02,93,Evian,0.1,0,Water
20.44,1.46,14,Volvic Touch,0.0,0,Water
15.75,1.75,9,Hohes C Orange,0.0,0,Juices
4.34,0.62,7,Vittel,0.0,0,Water
7.41,0.57,13,Volvic,0.0,0,Water
3.22,0.46,7,Selters,0.0,0,Water
54.03,1.21,47,Sprite,0.05,0,Soft Drinks
62.24,0.91,72,Apollinaris,0.05,0,Water
33.6,2.24,15,Erdinger Weißbier,0.0,0,Alcoholic Beverages
13.65,0.91,15,San Pellegrino,0.0,0,Water
14.76,1.23,12,Fanta,0.0,0,Soft Drinks
46.55,0.74,74,Vittel,0.15,0,Water
683.09,10.69,71,Riesling,0.1,2,Alcoholic Beverages
3.64,0.91,4,San Pellegrino,0.0,0,Water
54.0,1.96,29,Tomato Juice,0.05,0,Juices
10.16,1.27,8,Schwip Schwap,0.0,0,Soft Drinks
0.56,0.56,1,Sprite,0.0,0,Soft Drinks
79.09,1.11,75,San Pellegrino,0.05,0,Water
91.22,1.81,56,Granini Apple,0.1,0,Juices
13.32,3.33,4,Tomato Juice,0.0,0,Juices
36.41,3.31,11,Mango Juice,0.0,0,Juices
111.02,8.54,13,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
20.22,2.66,8,Mango Juice,0.05,0,Juices
34.05,2.27,15,Rockstar,0.0,0,Soft Drinks
6.24,1.04,6,Gerolsteiner,0.0,0,Water
218.7,3.0,81,Red Bull,0.1,0,Soft Drinks
48.45,3.23,15,Tomato Juice,0.0,0,Juices
7.56,1.26,6,Evian,0.0,0,Water
873.52,109.19,8,Veuve Clicquot,0.0,2,Alcoholic Beverages
336.0,33.6,10,Tanqueray,0.0,0,Alcoholic Beverages
51.03,0.79,68,Selters,0.05,0,Water
94.5,1.5,70,Hohes C Orange,0.1,0,Juices
4.47,1.49,3,Pepsi,0.0,0,Soft Drinks
4.88,0.61,8,Mezzo Mix,0.0,0,Soft Drinks
14.41,1.31,11,Evian,0.0,0,Water
29.11,1.47,22,Hohes C Orange,0.1,0,Juices
56.86,0.95,63,Gerolsteiner,0.05,0,Water
35.95,0.86,44,Evian,0.05,0,Water
1574.44,112.46,14,Veuve Clicquot,0.0,2,Alcoholic Beverages
27.44,3.43,8,Tomato Juice,0.0,0,Juices
37.73,3.43,11,Tomato Juice,0.0,0,Juices
300.39,6.2,51,Rotkäppchen Sekt,0.05,0,Alcoholic Beverages
30.78,2.85,12,Cranberry Juice,0.1,0,Juices
25.41,2.31,11,Rauch Multivitamin,0.0,0,Juices
184.03,2.13,96,Volvic Touch,0.1,0,Water
7.02,2.34,3,Rockstar,0.0,0,Soft Drinks
4.19,4.19,1,Riesling,0.0,0,Alcoholic Beverages
8.37,0.93,9,Apollinaris,0.0,0,Water
11.83,1.69,7,Granini Apple,0.0,0,Juices
28.48,3.56,8,Cranberry Juice,0.0,0,Juices
6.63,2.21,3,Rockstar,0.0,0,Soft Drinks
14.41,1.31,11,Evian,0.0,0,Water
13.53,1.23,11,Evian,0.0,0,Water
7.54,0.58,13,Volvic,0.0,0,Water
6.72,0.96,7,Kölsch,0.0,0,Alcoholic Beverages
16.38,1.26,13,Evian,0.0,0,Water
58.24,4.48,13,Merlot,0.0,0,Alcoholic Beverages
8.74,0.4,23,Vittel,0.05,0,Water
43.03,3.31,13,Mango Juice,0.0,0,Juices
16.16,0.81,21,Schwip Schwap,0.05,0,Soft Drinks
21.9,1.46,15,Beck's,0.0,0,Alcoholic Beverages
28.49,4.07,7,Riesling,0.0,0,Alcoholic Beverages
18.18,9.09,2,Sauvignon Blanc,0.0,0,Alcoholic Beverages
14.4,0.96,15,Kölsch,0.0,0,Alcoholic Beverages
114.7,2.36,54,Erdinger Weißbier,0.1,0,Alcoholic Beverages
33.1,3.31,10,Monster,0.0,0,Soft Drinks
1237.06,112.46,11,Veuve Clicquot,0.0,2,Alcoholic Beverages
15.92,1.99,8,Fritz-Kola,0.0,0,Soft Drinks
218.46,2.61,93,Tomato Juice,0.1,0,Juices
0.94,0.47,2,Selters,0.0,0,Water
1.86,1.86,1,Hohes C Orange,0.0,0,Juices
11.75,2.35,5,Red Bull,0.0,0,Soft Drinks
2.36,0.59,4,Vittel,0.0,0,Water
46.93,2.47,20,Passion Fruit Juice,0.05,0,Juices
176.12,12.58,14,Havana Club,0.0,0,Alcoholic Beverages
12.84,3.21,4,Monster,0.0,0,Soft Drinks
16.76,4.19,4,Riesling,0.0,0,Alcoholic Beverages
730.52,17.27,47,Bacardi,0.1,2,Alcoholic Beverages
0.49,0.49,1,Selters,0.0,0,Water
15.68,1.12,14,Augustiner,0.0,0,Alcoholic Beverages
32.76,2.34,14,Rockstar,0.0,0,Soft Drinks
6.54,2.18,3,Erdinger Weißbier,0.0,0,Alcoholic Beverages
286.67,3.68,82,Mango Juice,0.05,0,Juices
49.64,1.97,28,Tomato Juice,0.1,0,Juices
9.36,3.12,3,Monster,0.0,0,Soft Drinks
243.48,3.37,85,Red Bull,0.15,0,Soft Drinks
2.54,1.27,2,Schwip Schwap,0.0,0,Soft Drinks
17.58,2.93,6,Passion Fruit Juice,0.0,0,Juices
17.64,1.26,14,Evian,0.0,0,Water
71.53,0.85,99,Vittel,0.15,0,Water
7.12,1.25,6,Jever,0.05,0,Alcoholic Beverages
31.1,3.11,10,Passion Fruit Juice,0.0,0,Juices
16.1,8.05,2,Rotkäppchen Sekt,0.0,0,Alcoholic Beverages
23.14,1.16,21,Granini Apple,0.05,0,Juices
150.88,1.83,97,Evian,0.15,0,Water
0.99,0.99,1,Kölsch,0.0,0,Alcoholic Beverages
17.29,1.33,13,Beck's,0.0,0,Alcoholic Beverages
69.46,2.27,34,Fritz-Kola,0.1,0,Soft Drinks
6.76,1.69,4,Granini Apple,0.0,0,Juices
7.12,0.89,8,San Pellegrino,0.0,0,Water
3.71,0.53,7,Sprite,0.0,0,Soft Drinks
63.67,1.31,54,Jever,0.1,0,Alcoholic Beverages
11.12,0.39,30,San Pellegrino,0.05,0,Water
1.86,1.86,1,Hohes C Orange,0.0,0,Juices
207.04,51.76,4,Jack Daniels,0.0,0,Alcoholic Beverages
31.05,0.86,38,Coca-Cola,0.05,0,Soft Drinks
28.27,2.48,12,Passion Fruit Juice,0.05,0,Juices
76.28,2.17,37,Fritz-Kola,0.05,0,Soft Drinks
4.48,0.56,8,Vittel,0.0,0,Water
10.97,0.35,33,Vittel,0.05,0,Water
280.9,3.52,84,Mango Juice,0.05,0,Juices
11.16,0.93,12,Apollinaris,0.0,0,Water
10.56,0.96,11,Apollinaris,0.0,0,Water
156.87,2.1,83,Augustiner,0.1,0,Alcoholic Beverages
19.04,2.38,8,Rauch Multivitamin,0.0,0,Juices
345.45,4.37,93,Monster,0.15,0,Soft Drinks
32.1,3.21,10,Mango Juice,0.0,0,Juices
2265.41,39.33,64,Jack Daniels,0.1,1,Alcoholic Beverages
20.67,1.59,13,Granini Apple,0.0,0,Juices
51.45,3.43,15,Tomato Juice,0.0,0,Juices
13.91,1.07,13,Gerolsteiner,0.0,0,Water
86.11,1.84,52,Hohes C Orange,0.1,0,Juices
6.38,0.58,11,Volvic,0.0,0,Water
22.97,3.19,8,Mango Juice,0.1,0,Juices
18.6,1.24,15,Schwip Schwap,0.0,0,Soft Drinks
7.12,0.89,8,San Pellegrino,0.0,0,Water
23.66,1.69,14,Granini Apple,0.0,0,Juices
71.68,2.95,27,Passion Fruit Juice,0.1,0,Juices
25.87,1.99,13,Jever,0.0,0,Alcoholic Beverages
982.71,109.19,9,Veuve Clicquot,0.0,2,Alcoholic Beverages
9.84,1.23,8,Fanta,0.0,0,Soft Drinks
19.38,3.23,6,Tomato Juice,0.0,0,Juices
33.6,2.24,15,Erdinger Weißbier,0.0,0,Alcoholic Beverages
71.76,1.19,67,Vio Wasser,0.1,0,Water
2.19,2.31,1,Cranberry Juice,0.05,0,Juices
57.46,1.12,54,Beck's,0.05,0,Alcoholic Beverages
33.04,0.94,37,Coca-Cola,0.05,0,Soft Drinks
1.74,0.61,3,Vittel,0.05,0,Water
20.34,2.26,9,Club Mate,0.0,0,Soft Drinks
26.48,3.31,8,Mango Juice,0.0,0,Juices
19.56,1.63,12,Krombacher,0.0,0,Alcoholic Beverages
12.96,1.08,12,Warsteiner,0.0,0,Alcoholic Beverages
3591.95,39.8,95,Johnnie Walker,0.05,1,Alcoholic Beverages
1.23,1.23,1,Fanta,0.0,0,Soft Drinks
185.47,4.48,46,Chardonnay,0.1,0,Alcoholic Beverages
64.04,1.07,63,Vittel,0.05,0,Water
7.68,0.96,8,Apollinaris,0.0,0,Water
426.24,35.52,12,Johnnie Walker,0.0,0,Alcoholic Beverages
9.09,1.01,9,Gerolsteiner,0.0,0,Water
41.96,0.74,63,San Pellegrino,0.1,0,Water
12.65,2.22,6,Passion Fruit Juice,0.05,0,Juices
17.5,1.75,10,Hohes C Orange,0.0,0,Juices
0.91,0.91,1,San Pellegrino,0.0,0,Water
5.94,0.99,6,Mountain Dew,0.0,0,Soft Drinks
106.9,3.41,33,Rotkäppchen Sekt,0.05,0,Alcoholic Beverages
85.56,14.26,6,Bacardi,0.0,0,Alcoholic Beverages
295.91,5.39,61,Rotkäppchen Sekt,0.1,0,Alcoholic Beverages
1.84,0.46,4,Selters,0.0,0,Water
26.97,0.81,37,Vittel,0.1,0,Water
150.27,2.13,83,Krombacher,0.15,0,Alcoholic Beverages
3.36,1.68,2,Pepsi,0.0,0,Soft Drinks
40.56,3.12,13,Mango Juice,0.0,0,Juices
10.6,2.12,5,Fritz-Kola,0.0,0,Soft Drinks
6.99,2.59,3,Mango Juice,0.1,0,Juices
5.32,1.33,4,Beck's,0.0,0,Alcoholic Beverages
22.05,2.45,10,Club Mate,0.1,0,Soft Drinks
7.72,0.78,11,Fanta,0.1,0,Soft Drinks
92.88,1.2,86,Apollinaris,0.1,0,Water
2.13,2.13,1,Club Mate,0.0,0,Soft Drinks
2.02,1.01,2,Gerolsteiner,0.0,0,Water
3.3,1.1,3,Coca-Cola,0.0,0,Soft Drinks
6.27,0.57,11,Volvic,0.0,0,Water
6.57,2.19,3,Club Mate,0.0,0,Soft Drinks
114.64,1.93,66,Club Mate,0.1,0,Soft Drinks
9.69,3.23,3,Tomato Juice,0.0,0,Juices
3.48,1.16,3,Fanta,0.0,0,Soft Drinks
14.4,1.8,8,Hohes C Orange,0.0,0,Juices
1.99,1.99,1,Jever,0.0,0,Alcoholic Beverages
26.28,2.19,12,Club Mate,0.0,0,Soft Drinks
3.66,0.61,6,Mezzo Mix,0.0,0,Soft Drinks
5.04,0.63,8,Mezzo Mix,0.0,0,Soft Drinks
22.95,1.53,15,Pepsi,0.0,0,Soft Drinks
625.62,8.46,87,Merlot,0.15,2,Alcoholic Beverages
21.9,1.46,15,Volvic Touch,0.0,0,Water
3.21,3.21,1,Mango Juice,0.0,0,Juices
43.95,2.93,15,Passion Fruit Juice,0.0,0,Juices
129.6,12.96,10,Havana Club,0.0,0,Alcoholic Beverages
41.9,4.19,10,Riesling,0.0,0,Alcoholic Beverages
15.55,3.11,5,Passion Fruit Juice,0.0,0,Juices
4.28,1.07,4,Coca-Cola,0.0,0,Soft Drinks
68.17,1.38,52,Vio Wasser,0.05,0,Water
42.28,3.02,14,Passion Fruit Juice,0.0,0,Juices
27.12,2.26,12,Club Mate,0.0,0,Soft Drinks
5.04,1.26,4,Evian,0.0,0,Water
13.86,0.99,14,Mountain Dew,0.0,0,Soft Drinks
10.55,2.11,5,Erdinger Weißbier,0.0,0,Alcoholic Beverages
13.66,0.66,23,Fanta,0.1,0,Soft Drinks
6.12,0.92,7,Vittel,0.05,0,Water
7.98,0.57,14,Volvic,0.0,0,Water
16.4,2.05,8,Fritz-Kola,0.0,0,Soft Drinks
13.53,1.23,11,Fanta,0.0,0,Soft Drinks
281.55,3.38,98,Cranberry Juice,0.15,0,Juices
24.17,1.06,24,San Pellegrino,0.05,0,Water
112.46,112.46,1,Veuve Clicquot,0.0,0,Alcoholic Beverages
9.84,1.23,8,Evian,0.0,0,Water
166.1,7.69,24,Sauvignon Blanc,0.1,0,Alcoholic Beverages
17.76,2.22,8,Red Bull,0.0,0,Soft Drinks
19.8,1.8,11,Hohes C Orange,0.0,0,Juices
158.13,2.51,70,Tomato Juice,0.1,0,Juices
162.56,2.48,69,Tomato Juice,0.05,0,Juices
10.68,0.89,12,San Pellegrino,0.0,0,Water
111.3,1.49,83,Granini Apple,0.1,0,Juices
24.5,1.75,14,Hohes C Orange,0.0,0,Juices
142.56,12.96,11,Havana Club,0.0,0,Alcoholic Beverages
8.64,0.96,9,Apollinaris,0.0,0,Water
2.98,1.49,2,Pepsi,0.0,0,Soft Drinks
39.9,0.75,56,Mezzo Mix,0.05,0,Soft Drinks
212.72,2.58,97,Club Mate,0.15,0,Soft Drinks
2.8,0.56,5,Sprite,0.0,0,Soft Drinks
